ID,Job Title,Skill
6168,software engineer,"spring boot,system design,agile,git,docker"
6169,software engineer,"system design,rest apis,agile"
6170,data analyst,"sql,tableau,excel,power bi"
6171,data scientist,"nlp,sql,statistics"
6172,product manager,"scrum,stakeholder management,user stories,agile"
6173,data analyst,"power bi,sql,reporting,excel,tableau"
6174,data analyst,"reporting,sql,power bi,tableau"
6175,data analyst,"tableau,sql,data cleaning,excel"
6176,ml engineer,"pytorch,keras,tensorflow,mlops"
6177,data analyst,"excel,data cleaning,tableau"
6178,software engineer,"system design,rest apis,git"
6179,product manager,"user stories,product roadmap,scrum,stakeholder management"
6180,software engineer,"java,spring boot,agile,system design,git"
6181,ml engineer,"cloud,computer vision,tensorflow,mlops"
6182,data analyst,"sql,tableau,data cleaning,reporting,excel"
6183,data scientist,"sql,pandas,machine learning,deep learning,nlp"
6184,software engineer,"rest apis,spring boot,git"
6185,data analyst,"sql,reporting,data cleaning,excel,power bi"
6186,data analyst,"tableau,power bi,data cleaning"
6187,data analyst,"reporting,excel,power bi"
6188,ml engineer,"tensorflow,pytorch,cloud,computer vision"
6189,product manager,"product roadmap,user stories,scrum,stakeholder management"
6190,data analyst,"tableau,power bi,sql,data cleaning"
6191,ml engineer,"pytorch,tensorflow,keras"
6192,ml engineer,"python,keras,mlops,tensorflow,pytorch,cloud"
6193,data analyst,"data cleaning,reporting,tableau,excel"
6194,data scientist,"pandas,python,sql,deep learning,machine learning"
6195,data analyst,"data cleaning,sql,reporting"
6196,data scientist,"sql,python,machine learning,pandas,nlp,statistics,deep learning"
6197,ml engineer,"cloud,pytorch,mlops,python,keras,computer vision"
6198,data analyst,"power bi,excel,tableau,sql,reporting"
6199,product manager,"scrum,user stories,stakeholder management,product roadmap"
6200,data analyst,"tableau,data cleaning,sql"
6201,data scientist,"nlp,pandas,machine learning"
6202,data scientist,"machine learning,deep learning,sql"
6203,ml engineer,"python,keras,mlops,computer vision,tensorflow,cloud"
6204,product manager,"agile,stakeholder management,product roadmap,user stories,scrum"
6205,software engineer,"rest apis,spring boot,java,docker,system design,git"
6206,product manager,"user stories,scrum,agile,stakeholder management"
6207,data scientist,"nlp,machine learning,deep learning,python,pandas,statistics"
6208,data analyst,"sql,reporting,excel,tableau,power bi,data cleaning"
6209,ml engineer,"cloud,mlops,pytorch,tensorflow,keras,computer vision"
6210,data analyst,"power bi,data cleaning,sql"
6211,data scientist,"machine learning,deep learning,sql"
6212,product manager,"user stories,scrum,agile,stakeholder management"
6213,data scientist,"machine learning,sql,statistics,deep learning,pandas,nlp"
6214,data scientist,"pandas,deep learning,nlp,python"
6215,data scientist,"sql,statistics,deep learning,machine learning,nlp"
6216,data analyst,"data cleaning,power bi,tableau"
6217,product manager,"agile,user stories,product roadmap"
6218,data scientist,"python,statistics,machine learning,nlp,sql"
6219,software engineer,"git,rest apis,java,system design,docker,agile,spring boot"
6220,data analyst,"sql,reporting,tableau,data cleaning"
6221,product manager,"product roadmap,stakeholder management,scrum,agile,user stories"
6222,data analyst,"power bi,reporting,data cleaning,sql"
6223,data scientist,"statistics,pandas,python"
6224,software engineer,"docker,git,agile,java,spring boot"
6225,data scientist,"deep learning,statistics,machine learning,python,nlp,pandas"
6226,ml engineer,"keras,mlops,pytorch,computer vision,cloud,python"
6227,product manager,"product roadmap,stakeholder management,user stories,scrum"
6228,software engineer,"git,spring boot,rest apis,docker,agile,java"
6229,data scientist,"nlp,sql,pandas,machine learning"
6230,data analyst,"data cleaning,reporting,power bi"
6231,data analyst,"sql,data cleaning,power bi,tableau"
6232,ml engineer,"computer vision,cloud,keras,python,tensorflow,pytorch,mlops"
6233,data analyst,"excel,sql,tableau"
6234,ml engineer,"python,cloud,mlops,computer vision"
6235,software engineer,"agile,system design,spring boot,git"
6236,software engineer,"spring boot,git,java,rest apis,system design,agile"
6237,product manager,"product roadmap,user stories,stakeholder management,scrum,agile"
6238,data analyst,"sql,power bi,excel"
6239,software engineer,"spring boot,agile,git,java"
6240,product manager,"product roadmap,agile,user stories"
6241,data analyst,"sql,excel,tableau,reporting"
6242,data analyst,"sql,power bi,data cleaning,reporting,excel"
6243,data scientist,"nlp,pandas,python,deep learning,sql,machine learning,statistics"
6244,product manager,"scrum,user stories,agile,product roadmap"
6245,ml engineer,"pytorch,mlops,python,cloud,computer vision,keras"
6246,data analyst,"power bi,sql,data cleaning,reporting,tableau,excel"
6247,data scientist,"nlp,pandas,machine learning"
6248,software engineer,"agile,java,git,spring boot"
6249,ml engineer,"pytorch,computer vision,tensorflow"
6250,product manager,"agile,user stories,stakeholder management,scrum"
6251,ml engineer,"tensorflow,mlops,cloud,computer vision,python,keras,pytorch"
6252,data scientist,"pandas,nlp,python"
6253,product manager,"scrum,product roadmap,user stories,stakeholder management,agile"
6254,data scientist,"python,deep learning,sql,machine learning,pandas,statistics"
6255,data analyst,"power bi,tableau,data cleaning,reporting,sql,excel"
6256,product manager,"product roadmap,agile,scrum"
6257,ml engineer,"keras,cloud,computer vision,tensorflow,python,mlops"
6258,data scientist,"machine learning,pandas,nlp,deep learning"
6259,product manager,"product roadmap,scrum,agile,user stories,stakeholder management"
6260,data analyst,"power bi,reporting,data cleaning,sql"
6261,software engineer,"java,git,rest apis,system design,docker,spring boot"
6262,data analyst,"power bi,data cleaning,tableau"
6263,product manager,"product roadmap,user stories,agile,scrum"
6264,software engineer,"agile,docker,spring boot,rest apis,java,git,system design"
6265,software engineer,"rest apis,spring boot,java"
6266,data analyst,"data cleaning,tableau,reporting,power bi,sql,excel"
6267,product manager,"product roadmap,stakeholder management,user stories"
6268,data analyst,"reporting,excel,data cleaning,power bi,tableau"
6269,data scientist,"statistics,nlp,python"
6270,data analyst,"reporting,data cleaning,tableau"
6271,data analyst,"tableau,sql,excel,reporting,power bi"
6272,software engineer,"system design,spring boot,java,agile,rest apis,git"
6273,ml engineer,"keras,python,cloud,pytorch"
6274,software engineer,"agile,rest apis,java,spring boot,docker,system design,git"
6275,data analyst,"power bi,tableau,data cleaning,excel,reporting,sql"
6276,data scientist,"deep learning,sql,pandas,python,statistics,nlp,machine learning"
6277,data scientist,"nlp,statistics,deep learning,machine learning,python,sql"
6278,data scientist,"python,deep learning,machine learning,sql,statistics,nlp"
6279,ml engineer,"computer vision,mlops,python,keras,tensorflow,pytorch,cloud"
6280,ml engineer,"computer vision,cloud,pytorch,mlops,keras"
6281,ml engineer,"keras,computer vision,cloud,pytorch,tensorflow,python"
6282,data analyst,"power bi,excel,reporting,sql,data cleaning,tableau"
6283,product manager,"user stories,product roadmap,agile,stakeholder management"
6284,software engineer,"spring boot,java,rest apis,docker,system design,git,agile"
6285,data scientist,"pandas,sql,statistics,machine learning,python,deep learning"
6286,software engineer,"java,git,docker,rest apis"
6287,software engineer,"java,agile,system design,git,spring boot,rest apis"
6288,data analyst,"reporting,sql,power bi,data cleaning,tableau"
6289,software engineer,"system design,git,rest apis,java"
6290,data analyst,"data cleaning,reporting,tableau"
6291,ml engineer,"tensorflow,cloud,computer vision,pytorch,mlops,python"
6292,data scientist,"pandas,statistics,sql,deep learning,nlp,python"
6293,ml engineer,"keras,python,tensorflow,cloud,pytorch,mlops"
6294,product manager,"agile,stakeholder management,user stories,product roadmap,scrum"
6295,ml engineer,"mlops,python,keras,computer vision,cloud,pytorch"
6296,product manager,"scrum,agile,user stories,stakeholder management,product roadmap"
6297,software engineer,"rest apis,git,system design,docker,java,agile"
6298,data scientist,"statistics,machine learning,python,sql,deep learning"
6299,software engineer,"agile,system design,rest apis,java"
6300,product manager,"product roadmap,scrum,user stories,agile,stakeholder management"
6301,software engineer,"git,docker,system design"
6302,ml engineer,"pytorch,mlops,computer vision,python,keras"
6303,ml engineer,"keras,tensorflow,python,cloud"
6304,software engineer,"docker,java,git,agile,rest apis"
6305,data scientist,"python,sql,machine learning,nlp,pandas"
6306,ml engineer,"keras,python,pytorch,tensorflow,mlops"
6307,software engineer,"agile,git,rest apis,system design,java,docker,spring boot"
6308,data scientist,"sql,machine learning,deep learning"
6309,software engineer,"spring boot,system design,rest apis,git,agile,docker,java"
6310,software engineer,"java,git,agile,system design"
6311,product manager,"agile,product roadmap,scrum,user stories"
6312,ml engineer,"cloud,tensorflow,computer vision,keras,mlops,pytorch"
6313,data analyst,"data cleaning,reporting,sql,tableau,power bi"
6314,data scientist,"nlp,deep learning,python,statistics,pandas,machine learning,sql"
6315,product manager,"stakeholder management,scrum,user stories,product roadmap,agile"
6316,data scientist,"machine learning,statistics,deep learning,python,sql,nlp,pandas"
6317,software engineer,"java,agile,rest apis,spring boot,git,system design,docker"
6318,data analyst,"power bi,excel,tableau,sql"
6319,product manager,"user stories,stakeholder management,scrum,product roadmap,agile"
6320,software engineer,"rest apis,agile,docker,spring boot,system design,git,java"
6321,software engineer,"docker,spring boot,agile,rest apis,java,git"
6322,ml engineer,"tensorflow,python,mlops,pytorch,cloud,computer vision,keras"
6323,product manager,"stakeholder management,product roadmap,user stories,scrum,agile"
6324,ml engineer,"cloud,tensorflow,python,keras"
6325,data analyst,"reporting,sql,tableau,data cleaning,power bi,excel"
6326,ml engineer,"tensorflow,pytorch,keras,mlops,cloud,python"
6327,ml engineer,"pytorch,mlops,computer vision,python,tensorflow,cloud"
6328,software engineer,"rest apis,system design,docker"
6329,data analyst,"sql,data cleaning,tableau"
6330,ml engineer,"mlops,tensorflow,cloud,pytorch,python,computer vision,keras"
6331,data analyst,"excel,sql,data cleaning,power bi"
6332,ml engineer,"computer vision,pytorch,tensorflow,cloud,python"
6333,data analyst,"power bi,excel,data cleaning"
6334,ml engineer,"computer vision,tensorflow,cloud,python"
6335,product manager,"stakeholder management,user stories,agile,scrum"
6336,product manager,"product roadmap,stakeholder management,agile,user stories,scrum"
6337,software engineer,"rest apis,docker,spring boot,java"
6338,product manager,"stakeholder management,scrum,agile"
6339,data analyst,"sql,power bi,reporting,excel"
6340,product manager,"stakeholder management,agile,user stories,scrum,product roadmap"
6341,data analyst,"tableau,power bi,data cleaning,excel"
6342,data analyst,"data cleaning,sql,power bi,excel,reporting"
6343,ml engineer,"tensorflow,computer vision,pytorch,cloud,python,mlops,keras"
6344,data scientist,"deep learning,sql,pandas"
6345,software engineer,"system design,rest apis,docker"
6346,software engineer,"docker,git,system design"
6347,product manager,"product roadmap,user stories,agile,stakeholder management"
6348,data scientist,"nlp,pandas,sql,python,machine learning,deep learning"
6349,ml engineer,"cloud,python,pytorch"
6350,ml engineer,"tensorflow,keras,cloud,computer vision,pytorch,python"
6351,product manager,"product roadmap,stakeholder management,user stories,scrum"
6352,data scientist,"deep learning,python,sql,nlp,statistics"
6353,product manager,"user stories,scrum,stakeholder management"
6354,product manager,"user stories,scrum,stakeholder management,product roadmap,agile"
6355,data analyst,"excel,sql,power bi,reporting"
6356,software engineer,"java,system design,spring boot,rest apis"
6357,data analyst,"data cleaning,reporting,power bi"
6358,data analyst,"tableau,data cleaning,sql"
6359,software engineer,"java,rest apis,spring boot,agile"
6360,software engineer,"rest apis,agile,spring boot,docker,git,java"
6361,data analyst,"sql,excel,data cleaning,power bi,reporting"
6362,data scientist,"deep learning,sql,pandas,machine learning,python,nlp,statistics"
6363,product manager,"user stories,stakeholder management,product roadmap,agile"
